owner,balance,symbol
DA9TDmd28qtWCGxEYX4Q3omyMgvJ94qAGfxn57tzy2CL,69321069,BONKFA
CXqo2CEsDEtsey177WF5pt4tLwvivSD4Gmz8Wemz7kzg,420690000,BONKFA
8cgsAmJ959iErr2ytxYBLMGTpKTBu3a4gGZRvXzotiSE,138000000,BONKFA
581XaxPQ7jGqqFGh3RQhK8wESBrEvFCAry7EDq2NzacH,102456546,BONKFA
43h7aU7kezpGzJs8BQWJkdqwVBTi3tzYHEbrpiszV5g4,2263780152,BONKFA
FxT4YpFicjkCYWeiUBYmiqbrTDoHTJq2tcpTiRjb5Wee,107133242338,BONKFA
CtgwgsqpP2wiwRFX2saRCJxJUpNWqstcEkDt5iN3Gh5u,69321069,BONKFA
CgB9RfMMapZ9RJez9ekSfQFnshR4qXS66M32QypQ7dmL,69321069,BONKFA
E7Go3j9PvqXBenp2UQgVWdDpFXrejK37Vkiw7WnYFFAq,2768362751,BONKFA
EESterCqRUuqWKYdTQmrR5cAoQaRc5jBnmuJFDy35Hy9,5830550423,BONKFA
8ExMWHKdgy83AX9H6WtoGPZw86nzZ6qJzbezjpJAQnQe,28733763856,BONKFA
3LoAYHuSd7Gh8d7RTFnhvYtiTiefdZ5ByamU42vkzd76,2161063,BONKFA
D2Mvu4RqW3b4GX1kWoYvQp8Bmd36jsBrfrX8pKGeCrmk,117586485,BONKFA
DxkuTkUrpq9XE6xXu2RM7PYweYWNP5cLgtJyQq4r65HH,727217,BONKFA
8MN8ppnoU9m4cxVsJHndBbVZshi2W31KVzUUC4AKEXR,4335406306828,BONKFA
79jukbzMNa1kYXVzd8QiJuuxJ5y2a3kCb1gyfiTcUSrV,88206564,BONKFA
Fh8TZ4w223S347UFJ1gZbkgqYiCG85fqmXGgwRRFzYtx,886500000,BONKFA
4753nsyiCZEc4u7k9KLz4vdtihgkzWR4shvCsW1wxuTa,101456846,BONKFA
4WpeJLACLADxpYT1kmhDgmVpyVtQ338TZeX9aWEU2TQA,101000000,BONKFA
8Yf3grWZ2uZfSjjSnHq3mNnD3cvh38gqKhp713zC9gU9,5000000000,BONKFA
7jq1CoaP6KaeXrhU1Cgqb5PgWRmTTH1P7n7EQqCnCwq3,100000000,BONKFA
FmwA6Gm8ky4e5SkC2L2T4J98w6zWeGyvbTbBnw7BVVKo,123489554,BONKFA
5xjyigc8XvdGtEHb9GeNTGA5VivYxitAbVZwVN9UmWyE,251614547,BONKFA
7F4CxdsqLbQPGisCaLQZNEnKNoxY2cUQuZ3xssxnSAPE,9100038104564,BONKFA
BfGLh7qepWdiWCAkwa5HQ5nCUf4vjwtrJSLsD4rrphVE,1240711465270,BONKFA
Am54oHBoS1j3jB4zvZQSSBUPAuD9PFr9T5StzgAtiYe3,2500000000,BONKFA
mJYtRrJLco4ea8TBoG5GH6yQedR4NGfn5aiYW25ajwE,2254244384,BONKFA
9NmtJ6MpuH8mzNnbQHvwaVpKbs3T51nr6VMFRTshNCMS,420690000,BONKFA
Fhj1gfEix7FJrAetaEzSm2Rzvuqrei1gfw9FtQs1kmzj,100000000,BONKFA
CErLEeSYtfZAqCTygfRF7hGFSsUxeWTwqQgq35Jqpuzd,925000000,BONKFA
Ey5pVKMFyMcSfTjL1Acyw8EBE9oWucWZvqMZV45LRBcx,117586485,BONKFA
E9EzXJauX5cveSbh8JXQut3Jap7wFWjdvPfMe31rvUwp,852500000,BONKFA
6ERCmubhiVQC8htUSfmiY7RyxPEdedeqHmuiuUptNDZP,101000000,BONKFA
Hjhm4Mr3B73XXKE4Yby1ETYeM2C14n5i5pXMQbQ8NiTr,336854035055,BONKFA
HqQgPj7U6EqPCzRC4zXb7V2p7jV3BK1RWZDZLdR6vHeu,1047269465647,BONKFA
JDdmQYR83nrq7kYTrKkHVBRDgM37NHW8N7C6gN8LwzxM,237556061070,BONKFA
Ehdw4mzjE439Qk1iTJD1dBYWvwj8fp543r1HytbB3pGp,101000000,BONKFA
6KFanZZnrhrjM1oDS7zpcpuSmEJsmTMzU9MdZZiiu3xe,420690000,BONKFA
EwxdxTpxt6EUrwiraTNX1Ntsq2dnHRSwTdL3Tm8EWyER,5053069348,BONKFA
3FXozvTtD67toqn6QbcyzoZ3PnRohS66tjnwSN8GeL6E,101000000,BONKFA
DeXTzN5okqho94v9gBxUjv21RPoeMbzNtMUoNf9iMXZL,27108815408,BONKFA
ht1Q2wLsp4H7m3pDK5ZYhhtg5aauDKtkTMFsQoPsd5T,420690000,BONKFA
DHkiggECRvjdqkv39577popn45DaF1mGQgAzMoMNQzxc,123489554,BONKFA
B2KSj2YsujHQCqyWeNfrbWh2w1LoaFGBcEzJRCTYibYg,1046378676,BONKFA
AL4dE4VdyhCTreJNCFS6CmEWa6qddKnxSgBSUo3ZCpRN,88880000,BONKFA
HqCCZAFF1pPTSVpK4hHVhStn8R38C2fsrJr5t1qf35YR,332573469896,BONKFA
6Uys3C1xAV1VhJMeWo3PRWSCuVpqhkE6xKYT4Re1YG3t,21750000,BONKFA
79b5YtDTEd7W8rcfj5Ps32RwKdzC3vuPYW9V4io2znTi,583397553,BONKFA
EkVDd9QDmfwZcc5CrRC5bys2bvZjdU7XgyCwarurLqCH,527578,BONKFA
8JBpwPRBMDnX1pHN8CPmBsLcooShgXJD7etZewhEF7X2,259380000,BONKFA
8AHQmyjCRFgxpn5re7epX7iUEw9Riwg1Vn4HcPCCYp5L,255000000,BONKFA
FfW5ZR2vz5SvC2h6D4jci69mCMi5LDpQYUxS5Aq8QG83,420690000,BONKFA
7hjp6y8HURQVwKGKCJ57hmBpyqDNRiP75UTqi7ddno6p,100000006381,BONKFA
QU78q5FPgq1jGK6yAwtBcYrxgTqWtrYzRQnMgsADYzR,101000000,BONKFA
AadsLE6ND99fJPYZRjmfo6LcB1W6878S3YTQ1aw7BCpu,25000000000,BONKFA
932A1dAnXdAj74SF15yjo7ytNExJJk9mFSjYM35BC475,10019767972132,BONKFA
DT8zGpYpZGKqjvz1XwNLvnsFAQMF3C1CsBL9NuennTMn,88546827,BONKFA
tDP4Ji38qdK2kZdDPMRt5e6KmfUWfaBGmw5Cxzsxm4o,3992534352,BONKFA
CjeBRyWfpjGo9KSo2erb2hihGiYordjnt876BK5QgoWb,101259569,BONKFA
H4hbhpZeNzUy3QyXfdTGjnPNewAsC9USiPMFM9VWzn5t,420690000,BONKFA
FoGaNXdr4aEzWDN1j7N8tjc2n52czWVmmsaJh7JukYHR,88880000,BONKFA
2BhdwrFv2QuixQfvB9VYxC7SA7wvGu5rt6SE4MfcBEox,123489554,BONKFA
ESDsYJ3LjDuGMqN5KYoS1ump7wEA2DDinXV9aWhuyckL,420690000,BONKFA
CQkerHhAha96K7PhUxR9eW344yZ1NGoEVN3G4u3BQpot,2397000000,BONKFA
65Nuy3LCJChieg4RfRPWQbKF6KjvY24mujAoXVKpREpe,2093238843,BONKFA
DkYP7RNjEGv6k44mYxDbp7CaS5a17A7n41uuGxWx8yWd,103265464,BONKFA
289S3T7qTPoCJiyWpiQrmhyisjttLK9iH9cnY776nKHM,117586485,BONKFA
BeoLTBr8upMNCiM1j9AuxRvGfn7gMMnNrQjfwpU6hTgX,420690000,BONKFA
48Q3UYZWcn3ku3hvNEQZsgdbwkBsy2ugk38jNzTo8HPA,420690000,BONKFA
3LkmcRsZx2DdBJvVwCJXzbDscrNgK5Ha627oy7PkKBFX,8000000,BONKFA
J6E5dVy9egRjVhhtmEWKgg3oEjR92CeAU2PtCebVyfFB,6533,BONKFA
EU1gDoJHQCSXzDRixHYnUpNt5G1hPHYYzraq5d1ajPqs,117586485,BONKFA
3BjM3Z34PZJWpztKUWA2kozkxHKJxCkqhrvP5A2mi5JN,100000000,BONKFA
EMGdtcsbmwd1PFYvW9BFDzXgSkWZmoZG33rnzXWsgLXT,101564635,BONKFA
DS93rnpgwcofuh4JHAeP8rVwhA6tr7sN8MQ36RPEVCar,9419632206,BONKFA
3YfjZXqcAkpHD5YCqfVQcRWqRi6SvgGYXYAfJNyuDZVn,69321069,BONKFA
HnDVXJgHoiVnnQgY192ARH55wKzTMtvPzjPz13wy9U6i,7909742401,BONKFA
5PAhQiYdLBd6SVdjzBQDxUAEFyDdF5ExNPQfcscnPRj5,88888888,BONKFA
C88ACF5bESYWo9WvkGuksBDboxQHycGWBmeQWJpDrfxW,117586485,BONKFA
2LiwYj4jJZrMKNmScgnFHuxM7pqUKvzjCNxZK2ZAEMX6,1874566747,BONKFA
4UEraikeCmLcfyseJw33PcT2fMG5yUDzGseJtYyAzNpc,117586485,BONKFA
GERpkKZyKcaPXFZdeugmagjFgabsjconr9ihb52WHMCo,1,BONKFA
8A4dV1b7ZPGtqjSxczGjC89FmkCsuwRtodYAnrhGazHW,420690000,BONKFA
Be9A9rVTFRNjKDxgszvDayXHHqY2krrE3UyRkFLKyz7b,2271453548,BONKFA
AqmGXZ7GNqZQmhDxUaPD5zsCRwYZ4KthgbZ3aEeupNy4,2313388159934,BONKFA
BPZbgdNzkr6b9YEXAwUyN8ioG5mDPhZeyDgppZ2S6U3q,101000000,BONKFA
71qm6mTgFeKqyYidgdEe8XJTN7Z43FLexBTxsUBFcHCa,101000000,BONKFA
5VWc67SeHwgv8fMN8TeNAvk4rgPZyQQtr7NYNvNKVxFZ,77506215,BONKFA
Axm9JByW8rVhAZ7NaHapFpmx2q2yBdrkRnjzTtVVdoSQ,517785246,BONKFA
4etV7jR59yf1PrH6oULoehmJfNRJKDWGm4dJip7pN6Kt,675526373,BONKFA
oqyJ5wkSarPpPn4Ap1UvMmwVeZHvUcdVRDtCWgeNwkj,24818991906,BONKFA
EtUxfscKi3HFhxTmUSwW7e13wWNtRchPr6c1JsJCLcGU,420690000,BONKFA
9mar72fo6QJBqZ1FR8F3UiDhgvRjeoESAoh7XCyodtHy,420690000,BONKFA
39NiPdNdkGPqFdggUzB2zyJXrg3FHSw6aEuhYVwSMRqV,45000000,BONKFA
zLLT52WAimYQ7bVY7Tg5yKqFn8MGLoF15Q9LJaAViep,465322164532,BONKFA
9WpAehi4y9jtxY1Q3axf4hA5S3We23uQbAEAr8HpKw3t,101000000,BONKFA
BEABZtXtXq9Ty6pgYcpsYsz6ZVjCj9uXqmUTqwMheFfe,344247527,BONKFA
GHw9C1Lk3SZzMUySygNdzxk5HvQseBp4MJAenETaimVs,101266358,BONKFA
5TfmgRYzMHcREXMXHxAdSiFv7r5Fjb3btKH9f251PFg,15000000000,BONKFA
6Ygjk39HZz4XMc65WsL5bPfhPPvPhBkKiKqLBt53vFb4,69321069,BONKFA
9Sx3HxB9nzhwseW3fJinuKPDCzhmg5vYeJVZ58H3VaEh,477251931558,BONKFA
AXPP9svJCAJHM8Rt9LMVtxjaE5R3bvWztjwme4ykrB9u,420690000,BONKFA
HbY2NXjiCHHXQsFdHxmVwk75p9HU4p9Bk9UdySo3MtPm,3510176143,BONKFA
3p9Pg1PVshFhzFp1maXjkVMVfEQUHGtWaDZheQQ22P8H,101000000,BONKFA
DG7a3jPv5LLzdXUpKscLXzUyTH5f4PYJgi8989STVhBR,123489554,BONKFA
HzH1a5DFrmSyVuokbkCcV3nPTddtFkah9aqiMF64tMRV,69321069,BONKFA
H51RgxtP1Mp4CcMX8QkeFvzuRAXaougyhnZ9dMmSaDkp,3729382232728,BONKFA
HS1UrHDDH9CjLESTpfCumSZDoadHVMgW8gVf5AsWp7JD,164914163928,BONKFA
6JZoszTBzkGsskbheswiS6z2LRGckyFY4SpEGiLZqA9p,88880000,BONKFA
7fDox1sy7LCE8mPLUgMgdfQA6XGrcVujjAZ4xahZNdXV,37500000,BONKFA
8CZFfXiJAcMRFhQfYWXcFhvtf5SBN5TjGVdS7c4kYqyD,1990347018,BONKFA
DReKXU6qmm3Toy9KrUVGyU8HqcJvu4vMsbebMR2e1pxK,491875,BONKFA
EokFv5qkMxGQfWCwkAQrWiiDeXC4D1HiqiE9aKofj5ho,1271335018017,BONKFA
Bu4UYSDDy9kVHcqKfBuQV26FbuwqDxZjraKJogC68VNz,8983046477,BONKFA
hMWLTX9ppHoprh1qgFMQprzdxdMrzRr7GvvGAz9gNXb,69321069,BONKFA
CVLfhw3JGMGvz1Zu8ycoPDgEVgXSqqxzjWKkEPuY5JiB,77506215,BONKFA
AgRnZTtTSS2gMBVUEfMBZWFGETX8QYMTvghcC4fYzNmB,1596052188,BONKFA
9f4VzBGVRYC1bH1ruPKmsPpW8ezwXamiSXpt1g4BsQTf,10723300000,BONKFA
8P7kxJjdLBfcMxbP7QdLiHBUhYHv7V78eWhebf9YL3Ls,69321069,BONKFA
BRAwvCayZizksEmPWxZpujhSFxhEnkB9HzMJ38xscDEZ,1177928830,BONKFA
CHZoYPC3rxbeeDGvcd6GFDxCGShXu4fcKke2xvm1ssqP,70000000,BONKFA
EQjXn61iQoEQkErGTYo77SuVuesCFD61BeRvDvRiAf11,2,BONKFA
9CeZ8VFpgk9GqdCJQp1x9uujcazziF8AujyKuM1HCCVc,8853574296,BONKFA
CPzHEf6WJL48AFu2GpQXKa6rp1YzVden6Z1R79SYHnfx,1125356,BONKFA
5kfoFj3WKFN6DF1sunx4TmtqDMpTf94zK6n9FCufy3ed,420690000,BONKFA
HNa7i2cqqSwVEg1MMPFyxcyBTY5FdFfi5EisXh36rjtS,420690000,BONKFA
FRepHridpbbKUvc1ZKKFpBZAPBAsDMnkKf4rtrikc4eK,35390494662,BONKFA
BsXTen3QtpcRiBjCaiEVJqK116zfQgkPpxLhJHNu9chf,100000000000,BONKFA
51MDdvPg8bjxpu3XdCZeCaE3hYREEVyGo9E3Ym4Zo8o5,165000000,BONKFA
FmHE65xgccYvBozqXyyZsKpLzZGa4zSj4JGgZDLBKexD,22655053305,BONKFA
3TzJrnANzRgg87YyxeN2vvmoMXbUX733cK3TyaLPE1zA,123489554,BONKFA
Ha33Hk2S3imXCYJRhbLLeEgm9Y47RBSsQYfG4CkU4ZfZ,100000000,BONKFA
C7v2U7aYBoFBG1JPh5mdrq7cwpzdYjWLtFtu4Ax72f6K,416180404565,BONKFA
Hi3aLqZ56gDWw2rb84aKRMMdBDR8jAszPAGXQeS4oS13,13114907883048,BONKFA
2DgXJmwQkEuLCeLTJHw14ZgqH8bDTiXu2FrApjzLQAoV,26292529483,BONKFA
5pV4sgBp7gEM3kAkycfFtfeezABw9nd8PkR9oi9mfiaU,100000000,BONKFA
GdPzBf4zqmxD3hhhdQ6fgEa9L95NJWwWkXLbYbjQHLLF,49304205958,BONKFA
6V3H2QqzFGPTQGJByqjYRaDTq9gf5wm45knj9XFR3aeF,420690000,BONKFA
73sfQ37NBPGdTpjBKTbBjH8ghRF2CcE1GkPLoURz6WMc,1519259213,BONKFA
8aVLsiCXoZrw3ym2hrKcDEUoDqAEo46WXbugJW9XnU3b,2423967303,BONKFA
2jceGezxhfuEz6eN7x2qz48mAVi4eRG3Lny6tGZHcea7,88546827,BONKFA
Aaee1d7L6MwFrrguXjN6LU7GJ3CnW6b6z1m9e2yY7Bvu,420690000,BONKFA
sbqqNhtWFxuJBEgG7oiK4kGzqsVCtpuQnc19h19txrG,1424745,BONKFA
34Wh6QNPKLZ8hF2Bgu5LaDYyJnLNSdy8tF3NMngmr89p,922316,BONKFA
HeGVY454wzuqqcDgjr98aPP7DySwrTsdznUXVN4S31rR,3814114605,BONKFA
4xXiqsVQx743wPpeTckdHPsY3FJr7NbunxCuqaychS5T,1101,BONKFA
H6j4XW9iBF7KYneUxr47XMWiRUQ6hjieMhFqEBfg59Fa,50031000000,BONKFA
7Uuz7k4WaR1YDwohg3L3J9dZQL5755mYjck7VzaKAUgq,1165706858170,BONKFA
5o8xq148pcgRSGdXTfWT6EQWQxJHUthf7kvf21SkG18S,123489554,BONKFA
AoGS5erDTnJYm4FKN3pW2mzXE4mkXs7UfQcXCQJRn3Rj,107571904321,BONKFA
7nsXPNZn28rfe2iYAU425WNJTqvEQS12zRsz5QFj1iN7,5327316376552,BONKFA
dC1yEdvrktXwTqSuUH7VzdyRYw1KLYYJfvugXXXVob2,2518338198,BONKFA
6X1NZYqxqGKQqmKVx3cUFUYr511majH5Ab8cCb18LLbP,100000000000,BONKFA
4xxDT4wghsbn5jgJ2eQESs3uQJ9rGfEDzwGGTWByr9CP,100000000,BONKFA
B8Hpsk3WUZ3PjBLXVypu61mjyd1sgSSNGsaSTKVtEcGv,2916967746,BONKFA
9UgEyFJ3mEJQ1CEuQ8vRaBsJnvxmgP95cJwsF26FuXjD,2573202376,BONKFA
8xTKjf3ebRAsuvq2j9WC9VudHVnBXGjQQD4SNWdogae6,465618379,BONKFA
EcoYyeUpvvfTBTBeKEvehSz359ERaT8wYefs8hysT2Xr,420690000,BONKFA
3JqddfxPJXqL9XLCH8dmjNwzVs18qtAbrfSiFLvqSV1Q,123489554,BONKFA
7H3y8cCQnWYZtUaZDz8XKLx85L7T5poykcejFqwoHiBZ,340800212783,BONKFA
4PeGLPSAU4JozxDKMaVqgqQoFcXEkCHvMuWfAqknFSP2,89420000,BONKFA
EVJcT2woUnNtrc47NymxuN2mmLEgjF83nACVn2Vg8KbG,14078156704,BONKFA
3E5FdGQw8v1T9UfBpANPkgGNXX1dX4z1QYUxZjHBSUby,185927210988,BONKFA
2Xn2VS6fSVE1ZSNcKnLgpKzzDeQJDVftLWTEdzyg14Hy,117586485,BONKFA
CXkDBzGKh8x3QAjcwZGQzFQ7rEYC4kK8nzuzymMqvYe9,69321069,BONKFA
EqCtpr5JmyXQKq2iVckKQ2ZxHg3UuoYhDtEWWejQn7kx,101000000,BONKFA
46e4BeThZtmrLqeMkXrEWiRxVdz6wk7U49fUFTJony56,2110051986,BONKFA
GwenoegniiKWLcVzaeCfYXBUodi5RSFreyfQoexRkRpv,100000000000,BONKFA
Gn2mCn96yC6fLXvgiJboJb5MHvEuYXsqaanvcNEHDApE,58176536340,BONKFA
6SEKY5MNFRYGokt4bQ2NosNS2mR9B8DscR9cU8LqqurF,3559440041,BONKFA
4VVEPrNKcMSnCTbLfmuyGuDXdaV8dyZyvAR9MV218nda,501376724058,BONKFA
DP4DuKpBPz6dP6RwxN4yqSvzPcuwfQiVVBj91NrHzwT8,54000000,BONKFA
3xNJ5GitgPuJYAseh9Kshkq852aTYqePnnbG5ZLmoNTw,1000000,BONKFA
xW9ubwLXYoobNdtY51rCTPAYteJcp4vaHjo6w3beZ6j,101232356,BONKFA
74e41sW46gnVVPU8WFZByaFPEJT4BH2EbtpwyQAsd6sW,239735029499,BONKFA
GbDFvYz9pvdnF7pBx8cGZbpAtbRHEj33romrq3fsUjLu,101000000,BONKFA
6gZuKL23UQXpxP3FUHZdcWrvTcVr6TAc4cmfmFvm2gJS,69321069,BONKFA
Ff916rgc7crj77LCds5tibkjPZZ4VcKPakubaUswdav6,420690000,BONKFA
DP2rSjACS3XUvsnoq6wMuJzzUGkCp3Xb8NcehXMuUdZc,76000000,BONKFA
9Bozy3Qjm2oyecQN55vquvVtwZWPpgi8f2mpK1ghqWBw,101000000,BONKFA
2aTNLvxS7o3J6DJNH4dTwgV3VaiUyWs5CGSsNu1WfvLF,101323416,BONKFA
99ALUkiBxqf5gne7gTYJskTx81wzkpnbLgGjk1oB5ZC,88546827,BONKFA
ACYpdxELdiBsFVbUU4bUp5xr2f44bviNngPdmPVoFgFE,3160163465793,BONKFA
99hXRRN4EhSjzyWaqfGXFo954LVVP22MKVY2PgxnuuB5,101232564,BONKFA
EoLrzEsFt5oe2j6gjH7hXeHkREnWxs8JmXUT9UTevcSL,2360504235,BONKFA
BVx8ZydQ8BwCoBRetGLE1Zm2LtPxHHh2hwW9VHSmLUEs,16005979803,BONKFA
D2e6kjhR4BsX6qdZUF313nk7mWNYqzX98Nznu2bDLgSR,86000000,BONKFA
FkasVqNV2gy94dMMptKCf5XrLYT5vxzwLhTSsaePxcSS,37500000,BONKFA
3oDR6QH4G7Bnw1ksSvQ5syDTigvbQJkCJYwzocLuiSPL,348000000,BONKFA
86h8ST7NRJuXiEPGJuiUUUFsUFPjuyt1Pby3cXxR1oKp,7757584697,BONKFA
6yWZAy2i6zVX3GQU7ZR7viWADhwK4UhKGYfWj3NWEbQi,8581197,BONKFA
56GZu9NNe2wBJQZ1HJz2rBvMQrvw4Vqode99hKZxBspx,69321069,BONKFA
AFyBSR9uiq7GHMkK2gGfD4fGWi95MVhwqzkQZyiRBAp9,202909368,BONKFA
Bywh9skRP12A4qwn45Yn2uSAvzrSBSbB5xgC1Tcrs9y2,101245464,BONKFA
Bx9CgDRQN2PBNAd8fUPoxiUrQH3AX4sYCV6stxaXoUv5,2821657031,BONKFA
6DNQdM8enfZnhxzFiwzH9zjVwtar6KjjTwHZARFaDgcL,1828379883,BONKFA
53SQMoBv3AB6X6MrcaMemdgmXEMEVELi9f1jCdkdFBP1,101684654,BONKFA
E6QQ3aP4XNhs7dru1jL16RzT7bq4kMYh26L7bmiHBpSo,88546827,BONKFA
4shhaTvxy6t5VPSwHRqudxf1TyFXD7bQGQM5xwpgqNC7,174065912,BONKFA
DxLKwcEq8XXXjMXZta9VKkqMb9iEbFM5ADqPbU26kPwX,69321069,BONKFA
APAy86sJ5AUbkfKL29gdQxBikLT8joHiPqEPn7KFrzn6,69000000,BONKFA
EgAEd3Ny8h5zmxGvMpj8KDzFqMW6Kkk4F73wNSK3Mze9,102346846,BONKFA
FaheaSqWGdWmwpWTmxj2qMXseiQFJx48QBrJyCjkNd83,8000000,BONKFA
CKMteW4GtCM7Ht3JvFfUQECyHYGsy4jLvyDq1FAXSxAE,77506215,BONKFA
DbtB2BEJCkoKwni9Pq2VknMsrcWiYmgRcoGX7RxQWw1B,123489554,BONKFA
9Ay773FoKquNZ3hbcjfYpsFNFkVhFzTkXuTUeYBi2Qkv,102456846,BONKFA
FhTG5u7j7aGfKXZm5WUrm7Nr7VVYscvftUBHpom1Vntq,90900000,BONKFA
45ruCyfdRkWpRNGEqWzjCiXRHkZs8WXCLQ67Pnpye7Hp,209575485221,BONKFA
Eayw2VYq9LLSyscKbof98AwcLBvdL5tTDZ2MMZ2wYLZi,420690000,BONKFA
3Q5VTzPJYusM3GcT5JZyJLvFLW1cKLpubdUN3X3ZgJmC,48750000,BONKFA
9XmA5Jp3MSHTWZXZaBsFdeTkLuZGv8PWxy6Gfz1fTesE,123489554,BONKFA
5cMngJ7zVCSpUNRae67c1GLewnwDMGCY6L2ijzvLaZrD,437500000,BONKFA
8e5E7V7yWAKRnZvxut11p6rhgwnf4rmkLSGinJcAGP6a,63161908915,BONKFA
6UjonXUEm9K2qiru4juevpZu836pp8oSsNoQpW8YYiDe,10521837278842,BONKFA
8gubKdnMtE6QMpPhNfHj2iVmzjZZkump5jM1MuLa3hES,101000000,BONKFA
EMWtNsxRJAADuYgcZgLTD6QY6FMQZYKusm9XSRyPZBMm,420690000,BONKFA
BLH8HjQp34RrESUtS28XHaGAoQqXr84fxSUd69K7vH9k,363843402529,BONKFA
9QCPo9HdPb1ZAEgoettPNErZHrUaXk745FnU7MUH1b25,29164500,BONKFA
3FuF6wGcWdQcoV8qMfDUQRprGtUmREyyTPtDodHFRxMY,101000000,BONKFA
FbrVxgQbg4xjpCGDzj59rogwfSdkaA7E7WA2QKU7bwkk,18409927,BONKFA
5yTxDEeWFSLkZKVFhz234j69szxcgRU28DoJ6xz4ztVk,117586485,BONKFA
7e18NAKjDDcUELZvHhQyZsxYojNbv4kPUftL5P2E2HWf,123489554,BONKFA
BS5TaShQVno6pRsGC3p9R4RErHYjiTDEvQtb9pNDfaLo,88546827,BONKFA
8XWz3r2UzAGcgz6Giz4kibq4HbKJX2HijrTiTjNBNbzA,2888203913,BONKFA
27P3bSn52w82A6UhkJf2Aezj9FuScfeEXZCbbmzH7A4n,101000000,BONKFA
43hPhRfkwL526uEG65HJxm4WRmt4NJBBJYyW6MSNv9so,10094910577,BONKFA
DUoDQNF2mYSTJTeKN2mNdDQUZmkDtv4XgAAD1FPQS6B3,15058123308,BONKFA
GStnH49xN3YvtpNnc2nti9wG5cK8qD1U4yD4SFXzaMf5,100000000,BONKFA
2gYY2TQ7ywkY119vptqdVVcBTQFMJ84ULzdNbCPCwBfU,1,BONKFA
CPrJW8UadXtijRpnRed5DUjrbttnaDDzZLt2LGSKdQQo,420690000,BONKFA
EA3acShUtDjyBs1Nsd36KzVZsvhcymQWADK3APdoPXsD,223363427680,BONKFA
Dy2dsgzMDTW6Vkpq9qpUGgyHRWrztBqzerVFKjrnzw3Z,101000000,BONKFA
vtVo1Ap3YdM6FVQGjNqHGwFERSocgfhtMF5eog3vsCH,1774055901,BONKFA
AFTVZYEeXxR3FaKcg3gK2XVBW8DDTLu5cAC8drqbZp3V,2237052385047,BONKFA
Dm9FMZQ3JN6RpHZrLEjtsx5MQY79mtyVbimmjufWRAYb,91872324,BONKFA
DEzaDpn9NK4CSvT4Wt8TDb4HZFDupWxn2XV4iUq6U42f,420690000,BONKFA
GvFKzvtnLsiN7E6nHFjpqoYHxyU19Jz4TZa2RPShg3XM,77506215,BONKFA
AJ9LmPHUyzB9a3eXdaUdwjxiDHyvGk8R92Gyw1d6PbUS,565267243673,BONKFA
28rVq9sQEe5PiU7aTKCAERuhAacumEPvNviSUDdcZG5M,123489554,BONKFA
4GvD7fDtjBbnGY9iTYWPvg7im2pKaDsJNQ1fD3cxny8R,63690000000,BONKFA
E6NPj52owanAeLHDUvv5dMg9eyJpD2gkQgcpYmYwsezx,100000000,BONKFA
AVYFpzXrCqcdTzw9TS43dWFJeHMYLECdLUUzN4nC9BNE,1600000000,BONKFA
DEoyhd64dQoU6jPj3VoBm9Uc916tvWwHmRuLqqdYvMdw,102322354,BONKFA
6bNUpLx9jAPKzp5D4BM4WkrL8WQ9XygKaDJF1F42b4GZ,101000000,BONKFA
HMUeujYB974XqLRbThfN8LES9R6KqmBEFzN5aSC3j1CA,124951853886,BONKFA
6NTQfDdMd9oHo5N16Ehr92j5NPBUstYMASgQTkb197Uq,5318452,BONKFA
7DvtYE6Fz622YspYfhxbvV38cJqTS4FHPC5maU4MzRiX,1,BONKFA
92di7LA7cpxgzsyDYnoSXmP6A3mz2ENeoDyXdaJaZ9g4,100000000,BONKFA
3BVnKudwEeHGwz54rkki9Qtd5F6QdSjotds2kkGS8EwF,77087554,BONKFA
Dhf7uvKmgMD2sHqUPfpzmdgvfvatbPX24eNJm9LeLWBK,2019240612,BONKFA
DAUF4Y7r32CB15wreUMf5tn2tbXfdWqyAiaU1VAHz94q,17492684319,BONKFA
DyZx19eiEkY2SZNSc9fFEduAB5F3GszapMTzjbLFtMxW,472000000,BONKFA
B6chHD9GJrvzoTMGWqQdQwujG37fjCE3quTYdsH6uoPE,101000000,BONKFA
Ec16Hg4Zvj28prHvpmspwnyAfxn9UgZHPyBVRtMcmEJg,69321069,BONKFA
4Jj1a4CotHghsjfgJKxPEHL8Hp9uqHHRXLGZveK73ShX,69321069,BONKFA
CHhF7LPLDqM2P1kAaYAK6R5Xk5FQ7NfG3d8Hvb6w3LgA,101236546,BONKFA
3SUdqPoopmMGNTPnHVhmXhrREZEYQ3ZkuqQzuNrw4wvK,420690000,BONKFA
AhE69FZfVSazCewkPkHZ2KhCygmybCB5SKnGAzhHi4Cn,100000000,BONKFA
AxXDYenSp2K7koJEyhSJ69KeKuZDdiyaAk5LwJij7oBM,420690000,BONKFA
DKmQngAhJkDoW982UBaQnjb6jpG7XqM4UMwNJZTvFW8t,420690000,BONKFA
Cqxoxszj3ZfZtgfL39KuqnhhZzq2w2QpVrxuXdHcPJqQ,117586485,BONKFA
ERw24bQ8SiM6hUAo9quZ6AooPDHDuWD2kyRezAtEHxZF,101000000,BONKFA
rTjaswQdG8C3mPMh5mQ46Z6DRZLLnTREwEsh8e7uhA7,101000000,BONKFA
