owner,Sensei
J7efDiyXxKk5Dvqg6dTCnmnzjrv4KvsfuWZPfx6gsSe4,1
7MJaDFSLsP3uHeT5Noa39dJY115GnFeKCyVRE7izLFCJ,1
AQ8Ahv2djzPiaVp9wdZVrJZcvZcRFLkQmKMiKeSM7TEM,1
FhyaE73RCor7wKwVMFuTbW3NvwBmrwLA3TfaqbDZgemn,1
GYVkFYe2t9yL8sXND546t4bZtpsNi9JzE8C69gJuNdXk,1
6Qu5uEaWF4Cn28ZBRVLnPz1AwhVisY6P992x9qS3gfvM,1
GY6u5yhWfJgtCA2zTPcmhjUTGXGzFJPqf2zXrzMCUQ8F,2
Ey6T1zUoceHqHBKkK367U2N5oS8aKNbGkKuSbSE9M8Kc,1
GUN8p8QDqQzXapn1WmJRL8kM99cZyWWa53G7z3AArsNs,1
BnmiwPXcYo33wR6KLASVkhwf9zRWhPpUKVedk3QVadW2,1
QPi7qvRey1jk9XDrS5shA7MxwhExqhrnBHY1YeETUtc,2
FDmvsW2kgKC7mG3oBccsRh3uoecEk9ng7n3qEzCWErGZ,1
FbT5ckwmNNvi7mvfVyhQvgHQ312LUkKh2scbGVY5yRvS,2
71QtntB4Gbrr9jLAyKx4c1vpLkbiLs4zuDndbmdkXLMD,1
2v8i882A3f5tk7Uz312XgtFUgSHnpYjvPzN2JQgir9J8,3
3MQKMW14YrqpgDC2y8xdymEgvGBd8HGjGvmEsXEQdpJe,2
BomSv4iBohrQNufbHE5Ek3oFLhn8KDbF7fsefbkJ4Jz6,2
AKyQtZrP7TECaFwG46e7uRDhc1cPE25okspVSUSfBZCT,1
5mp9gd1oqj18v5kjLy52CKWv75upQuV8qNL3tEiKdiLg,1
9VjqFt62WT7JxMxMWHqtWJcdr3Zu2qfm5vtNyyVZgm29,1
J7muK9L6pYMiiwnhoPnCVMqYsajjLocgMgTr7zSViXCR,2
9VCkviQxoseSvCFjSPhgom6pWJvautSTz4n7e8XRMZzf,1
72KZXxL1YJb6QPC1ifKX6TmiAqtowUpx1exmhNyYrzR7,1
9vJUzv3PxcvvRCvBST5DmNUXGvsnPay3Ridx8bWLUbVi,2
MCFB6E46aeSzo2YUzvggsAWPjr5fFs3RDdCKwgpHMd1,1
4mHAMar8Fh425psuej6r4QSan4h35w9MxGqNoFBwLuDZ,1
2HbzhCAW6t9T5xBqY8LVzV9Lfg9u8iRF23SdXpNrCfQX,1
5J2Bv5ncdnwZyKwEiXCqGMRxQ9qoT5DYDooVpbrmEAMR,1
6hq3GHeZpG6ARQqREpH8JP4D2PArAnReh4xF8cZcW5aG,2
3Z145f9Wvr9JdGseQGcCftZgVbSB7sAGBSPULBDhxnMV,1
3RELRZkKfQGe9y1rBeRgvVhD1hHsMk9dnPfwmoDVEU2v,1
Bu93P5oiH4rZyN9MBX2f6uXfgM34xUoRorF57nCGG3aH,2
7r3aMjrSLy7VDbKc2hfpR675z2QPHVZtd7vGkqX38Z4t,1
8vB5UB4ozvAriNgGfvtor8YdZataGjvrBHnCrMnCK3n9,1
FpjJPyqhu5eUEpdc4PNLSMAuqSqGgbtQ7ZES8z8h1m2K,1
DdC2fVmRFigV7JC8KpxBXkNMTD4pwyx5mtiMCC8vKWRr,2
4zBnXJYkJwiWuyoAutw3LTW6u2v2H2Yc7rxRRmNYArKZ,1
2nZTY7A22Wj2rYXCZnxstdVsVEgmgXhKHNFMFQ6zUV5p,1
DUs8J3RsK4rrzGbULeczFxLifbb8TsWbKzTLbAarDheh,1
53T2dhZqaZDbWgMhbixKeMBbKP6RsrsCeZ9QNHCv4i7k,1
JSuAZ81S2cesP44cpPtiYxLSAu4A3YBxGasF2WgHHNJ,1
Fi9PuhNgkzQreK8j1Xcp9DBkC2ok69MGxLnpCjXtsRD9,1
3eMQUwLBoCRhxBYHzkfTiYssh6DPxvf9vKmLJjkD77md,1
ApfTr1LvTdi1G1KjPfjsCrBqhva7y8vPPHDr9T7DzxXh,1
3YMkVt5ABFFce6WCEemJoZ5X74LoKRWb2pCF1FcWFm65,1
5mqZ9egtqDQz48QvVYF1J89UFwBfKq2X4ECxtxyqiJEo,1
BL9J9GABZPcK1G3rzCUsVPh815XUSt3vSWmRffab4DwV,1
B2RzRUyAf6neBvjy1UZ84uwhY7LsBoEGHP3bX3JvLG9X,1
9W8sSSvxzPdGHQvLStWTJWbwp6Co42DtVVA9s4wVhSg9,4
4Pm9XPoiwoNzsEXcGKC8cKgBs3QYiUYoL5msqUZ3HNfY,1
GVsSpUiYGVmus7t6whSPEJc7Se8B3GnRxFZbCwBuyBju,1
FK6hnevysXMoV4xytpMhAQ64194eUG8Gmf2EhCPomDNH,1
AxcswTmFFqCihtynq6c21MKzLRuHw1EvJFJA8nob7nQU,2
FvE3vfPEUauAFGUTpxuQxxUXgFMmuLpg2szAB7X7kP35,1
51Ce6zjcyVhEBVb8dtou5BxoNn61ffDNdsjcuQYLUygJ,2
4wzTxFJb36gCdMjwWfvfGhdDnZdQ8rKzkLtqBkxXrYWr,1
412WdauBjZGYNyt7qFiVQxz6tykEWryWG2Hiy1YtHTuA,1
RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9,1
85UK1CUZZZ5qJ98jfTPmJ2t4ypB9L2FfkumSTiX1DTuH,2
FChERPvqwHiUmVupU2oGhqXuG6QdfhQL4Ha9fJoTDvUc,1
BrqySP1jmDRHAVZVXoo9WSEbLgeDdq1mXwWU3kbbeNxF,1
5MuqMY3PH6jnfsHerrcpM3YfdUeFSXzYVkYJn17jBkWM,1
GiG7TjSphoUGhXuyhGVc8sZ2ceqvJbxYjq76GMnL7Y3j,1
DWKK1pvdoQmXrj1nnod452tTJyx9r3eWABz1p5e62J86,1
GZYBFiEhRAUWySVfZkMBsFtfEcEHgAbGRndkwftzSpPa,2
ht5HCwA5MJRVGuxAMpsrzvVSqCVkDBRoKqvEVs436kA,1
HWHQM1B6DBUeEcyi4Fun7bR69uyWn1y8EifJvR9jACBT,1
HV7acfQcK3mjZXFYG3hFFaruiSewYK3FoNtpFa45G7a1,2
5xgz7uiKh6MbmJvGC8SzG3sS57xD2pduMPuwNp8dq1Dc,2
ChejcUMQBJKpG7NftaNhyZ6VBfzCiUZ6nN1FHuUqGNJi,1
ETvDcwqaHJDCbaP1gBbBCXTCVs3mRGqvPWJDCPycitFU,1
HPkJNPphoQY1yFzcVvhCmAYqPxQApYry7nrAcnr6P6dv,1
4npUAfDEvFvFatotto6drp7c1zE4QDCBtQ5Bz9U1VGp1,1
BREkjhZVv1W6JjzjSdGE17EbyDA4koDoe6cVnQd6Czvz,2
6fW7xSYq3akR8PRq7FQGGura37ZMoDd7tnUupfCquH5e,1
8CrsVDg6DaWcmEiQ9H87HLxx81x9nnR5nX7RkmtPv6wD,1
FkzzC8GsBR5YNQjT8eNtB3SxCEj3dLxWBf7vNwcH9N84,2
DT1kMuVehCVy8LbXbRbAjnJas5vZUCQnsGxGQ4vip9Zf,1
4TbyRM1UX9uiqVKizU6ZQRbag2NDYiS2EJGR9jRaAqJ2,1
3oxkpey5mkn3Xn82WnY2ANgzcSqmdytoYXdQZEinoGUg,1
5ERz7jN5nKgpGdqyr51LM9ddn9Ra4WwXzRbgw9PiuvHZ,1
FVEBSVSJXhXMybBHCsk1PRrb7TJw1dekArffHZi7xj9o,1
H9XKG4QVLoQNFSML48UBwdJEjvZcj2mTBzwrwW8bWxVC,1
ESpqH58YqgD8HcycZev63ta2yG36apJbP9yEpDQ4xSUS,1
4iB3KhrsFicrsVzAjzoQBXNwmw2bfFTixr8Mcmj93jhB,1
CaBujai2w9F5wX5TE6seEZfoSxWpk5HWdzF2NPJdLK5m,1
Fh9c4e5gtvWJowUCQy2BwHrNZcvUgFbMa2e5ik6KXikR,2
E98w4rfxYs5puRD3zwEqsnVSDLHhdr6Rij2RF9QyYkFG,1
73D3GB7ovFqnubSdCXoGr1p3q3KY7kD9jdn9GxuK6CiS,1
7WXYLLdKiKTYdQQ1US99whr9g1PGigZo8dm6jBqK2qAj,1
H278PekRws2BnBUBfqfjTUTaGVxTst2pt92Hv1Tkj2yM,2
Anc8zSjjwTUkcbETRPhwoFqnxpXnzYDLYXwoK5wTWmSo,2
HFCTqKck2UnezmBaiZK2BraVG79JR9DvYR7hBaYpAJwb,2
9MaW1Tq3GiEH7ZfJcyDXF58ndUs1SXDEer7fJpgYf37N,1
F6wg38NmZVz7CiU7e2pDakREcNLcHVpUTAtDFZ3BQp3D,1
ATJNT6xPKkzy1ThyeuQA9q1f46vbAgSzTdAHUNv34gfC,1
8r27KvroZjJJ72R6gkEyaxKKfqkoiWdcu17GwWqayaoA,1
HftzJun911SWbYTyiL6Two3jWXFU3RMbq6rawsXhaeBF,1
77W6x8WYa5NGphid1EestzaeXK4bNqtRJJRbVsFiL6yo,1
BwMEEmp4apPdeiDBQepeVtWPuVZszXV9ztgQGHj9Duxs,2
7aLBCrbn4jDNSxLLJYRRnKbkqA5cuaeaAzn74xS7eKPD,1
54m1TVMa2rfgsaGGd194rYgiNBS7BFfAS5W5TAtudgKH,1
2kkL2erBhCVoA24qggQsw2rtayLqdyMRHFUTWzaJHbon,1
7bF5GbCsNUui9q4Dr6Wot4bDbfxzmCZCmQqQXWhtt5nA,1
MUSHfNcWWrDggTGgCVMLqcmDpJCJzo88Fsdsa51q8Qz,2
8S8gXZe1Wx1gLkWHvXJ8toCHgNuYAWgkmksHdhVXfbXh,1
GHAzzBHB744TLpQNBwuiyceSgWrnsuNgCVwNiBt96rVS,1
6mqAnP8RbeiGeh5qShjTjoUpfYJKpuqm2c2eCDrfyNAK,2
A2cHdomJi1DyxmGiF25MWLXAswrJJhsV8vzP8YNVeRTG,1
611eCDMtvZzsSgRjivWPURupCK42tvmqVpfBpvQHgMUG,1
B9FYjTsrLjqRzZFUBiC3x2LdTE7GBNb6yPcjd8q43jm3,2
AfAUgVW68ZTMr9piL2d5XA6NmvhXbgbQrqRqgCf3zW6J,1
FZn86xGAHtQKrWB95AJnTuWnxptMmrjkvH35xHvQDfT7,2
8jnndLsWn9AF42vAUphgjqC8b5kJ5Nna3zkUNmKFHtgq,1
Bv7iFay89dp1UuHmYtuxfDknwXBLQ79RnM2aDE2AKFxE,1
4eJbYqJGHAW7Ph5Py2ZPpd9vPUryBucEy5D6Sx7i2fWp,2
C1rZxunSheLakK975XPzm5dnh2FbVWgJinow4wYq17pN,1
5HPLRSuV1srWGitzjiLoabeLtVFM37DJ7UNcock2QKKo,1
DGEFzVs5W2QFoQiQQmyArZKgrNAQnjiZ2cAbf7hNgT4X,1
G3zdHEHxj78vVkfw4pcFt6wjKpkhU6fAJ2EXWh9VDS5S,1
5h9gEGvZbj9QmwsUKsiTyxEV5ZanB7e7Ba8RXPELN24Y,1
Ci76GRksBYVwrpHLbzKU7yv7bfrP9bHeUqbuvHWAj43x,1
DcEUt15QFwK9NiuoYN85ZXrByivyXVLacq7QCsM6T2t5,1
D2jVusowxzPFxzDJKWNYvJdxcHezHTxgXDp8oZzWWLfE,1
BmCtrycovwPopggSkh78bH9N1tkt12VQtXYLczZBoSMM,1
4LZQpcUW3FgJtaAT7NWeZoMPvvMK9N51jErFf3QukBxc,1
4TZoRyZP5CVTfjSauiN1RwuuFmYezrVSR4gpG7Pwchjv,1
83zvhd2RYGk1cc1ZknKbc4F2b6xFSN656FGXjzEh7y5o,1
6AxXto87nxg6icXSLXq3xFUEACFYZgziGde3aRK4DzoU,1
vkGRZmxGa4AnhoF1qJy7ZoSYriyiX2Rw7NH5STocPtx,1
8ASSeM87dQ59iigFDnvVxVszS1QXS3gHsp7DfeR3UvhV,1
Ghn7fJfsNEC9gZP3ru6Hs8UaFUQqSF89Y5KR2MESLCtX,1
CsUtMqm6mw6cAzmzTV8Jzfq7HQd9EsJtfWQ7a8uXdpS2,2
H1xbewBs4F68Z9z9m7JZVCsSb6feRirBbHWgQF1SEhiX,1
97ED98nCULaJkbnKVxJH749NdgjuzgFExin1fe8nqcjB,1
CgcGgTuRoHKxFXHZUgDRrw5fFMAHo33wzGxtB6hmf2nR,1
7VjZbQWygGDMegr7PoUiS5LpFTMBPLB3sZtm8FfV2rHh,1
HTh5teLki8cBizXRGLXjMZy7naDcEFsZgVkDiWS69XjH,2
72qXpaN7kZ89u9tEpzyFVvCon4zGhcSf1iRLLRnsKDuM,1
4icwHPNGQHpN835HonBZn96Y3TYZfbxPK69jPfsvZ2yS,1
4YD7XQDfHrLsiaQt1R6rCqLkMMWPcGdCyTfL7Hibu9uy,1
ESYQK3VN4NoquSyfjrS9mmkxzCBt8GNRPdiFbjVdtwoG,1
ERjJKCbohCjNR6UJ7PeHNZK9a4PnobcTEgqpRfjiXkg4,3
DDNkRmnkMKd1KcEnARhUdVqsfvbXgNHADYMtsZvxJLiT,2
GEHoyuH7DbirqUw6BnL5pDAD4rEXKAHWrBPvkS1MPHJQ,1
6QSQSUurunaQ6LsmmFQifUSwVj2JGEiasjRyfzEFgy76,1
7uXZoRM97TJCSnTeewxWk3ZDX2Lp11SzZUrAdBkgxQnM,1
4BpUQbXukj5UviUn3UNusqdZ5nSwXZT3cgkkpwNUP7vY,1
CHtqgAj9jmiMJXz2pMkGu45tryRtHjX8oxFJLvgJefr5,1
9gqgm9tPYVo7eruLBcx6Qbs4xQp8tyTixFRxzbVeNneS,2
JSBx99kVZxAGG4sTm81wZRPMWfjn4fLN2KH8Cor1UGd,1
EpTpjhp2dnVJ6WwizTWF92yDovt9VBwByuvNMJ4umoWP,1
9A4rDsxWMqfgPnUjjqHMXEPBRCc8hyfVgb9Xkpo1JED6,1
EdACLY58qDUq14SMsEowi6gp8zFU3pi7XKYkFqzGgNi8,1
CSKTbggYPKFqPgiJhJ85qGBZ7zptzUCcXxceLL3myfQP,2
4XCqFqwpi3usdD54iK6HGnK6AYVgzq8Aj2CFAMbpDESh,1
AYmHSVucHAVXeaQC3fn6YELLHG1JTb8Ey2k3ARz52ZH4,1
27QHM25iM7D1ntKUB3KaBY8juFzXfHjFPUs51zZx1qwF,1
7NtazU8Si4VwN4KxqJF5X3GbHRU4PaerPzQNxnTD2CRz,1
HyWwuM3FouNeF2zyT6T6AD2tMXURwGvywSivrVowULMB,1
FD9VcMivtkwC9mgYgno3VfUCtYsa5VCQsbsvsRY56E6Z,1
4f27WNrJbC8mz737wQuRtqLVvG6fqAo2aeZX8s7dc87D,1
8Rtd7gXDpzMgfukz9D4suGS9ARYo3hjmBcjoJ4PTPAm7,2
8msKz2thMMAaZ2dJd1GWodpVU8uUR2GBxVhfL3Pe82Qk,1
Fvo7vfSWGqe7JeipR5LczVTgGd4YPQQu3BCF4eiLeAUR,2
CGdkbTct6w46xAbWo1QUdvfaAAHHGFJC8315LXC29Qyf,1
5cYUpy2QGJfrxaPiqDHFzEiYpBXbNcruHXdouavFFXxt,1
FcijEGRujrjgSSg1tc5SZejWt8XYikiNguaBK6FfSqw2,1
G13Pe42gAkR3p1nfN2A1yRzymNnhLdTBq9e3xYxDVP52,1
45mbWfznuTbdynvwzqGaKZvp7EPxFmRmmkJeVbqcaY11,1
6eJSakfQxgUHiHZegfiuVukRrzunCm9L9ev12FH78QYZ,1
FnNZ4BeUD1chzs5u5gkRg9PbgZcAKwgYBi6nbJFLobJw,1
EBgeHh7RLJhfvqM3iJ1KRb7Nqw8XrrWnoFCpEpHDAbNz,1
8RpCVXjqsWd2FbSGur8mXLn94wh5taaQZVfjrHQSW53K,1
8KQNMEKjSbS5GDUPsMKB75Rw3tPrt2LtZtqz7TEk79ar,1
7VDFATFCbZuQkaonbBGTUr6b4HxGM5KpKoh13cEoAiGL,2
9zzJpX5DKugWwkUtvJ81bCKNtm7CYb1j49DRXGwhq3mA,1
5TFgr2NpzNYGLZRcgtWfHVfwgtPQTuUJ11HpNydCTajF,1
DyXE8oQadQ4zgDR2iKPbWbyUpsQr7qQDDVMSDymntJwA,1
2bvvEE7QQhn9cELKD8Suh6iuTyQ4jpzhfvgNXhjb8G4o,1
GY9QG8tdY6y87qhbwc19kFwbsuJj9gBj37WAzob5q5FH,1
AHPBym22bNyGDu5qKSsHtrQLmYdS3Q6d5MrQKPgyGdfX,1
CvjjvWNV4MeHmSJmxgvqbts5kw3GLybQ9tThrE73f4Mj,1
8qWe43j8KMttr6FqHyKiEmFA4fpAxDYvsv8CCdRZWWrw,1
Ci7tEpFJzZua91mCuu1HxJZkzJzGAzLmK9ypUbYw7mJK,1
8LUpAC6eku5nVvjCitQGuBCKNfwgHLuWfRKuBsSBKhVX,1
GxLbr8WeH3f7CtsLFKc8YZpTQDXSt4ZR7Y1UxcmEgAEw,2
6tgezh2sV6W4i1mHdC1ALYzewofiVsw71Wza5ucptP89,1
DuoHVLkUbhRMGu7iJanQMWFYapNH5zDahNYNb6UD7nqw,1
3Y3qqAn7XiE6tLayAFuAoxq4xA8D7poZvA3UBPfoofmJ,1
muj17TWALW1b5yfwYS9VynoXNXf1sg7maxV7VPMM6P9,1
3JTMNgKW7RGNwggcLLa4Rq1xKZkHDChgip57EMgwEw1K,1
HVkuRGscoUmsoXPs3D5zqcuhw7N4ysBmzPGaYWYLB4W1,1
CobApCb2LQscXVhrDLc8DacdkYgJhBtzACHcYbNwfBUV,1
CLw6Hbni8FXKevVkSYK5k56ZYCf68yDB6QMDKhNh7RSv,1
9fsPC7LKwGZt9xu2GzpvZascUQFzn1oF7HxAwnVAxeWP,1
8oSWYazTK6vkpCc29UE6KqdsD2RxkmNjDzsmCt7qQQxp,1
3gBd3pZKexo4waSY5r3pBM9AhvuT3m749yCV7qy5QBEy,2
85qm4onzKTFcqemNFNoSXiUxPevDK5HP3bkvswbzZieU,2
D1xyTj5f1nfeYsu4TzuhACcvmhPrmvFhXRm8FTWDf3i1,1
5KkFrNatpyej9BnxbFQmT1GTkcHx7tK4tBSdUEa18Vpa,3
FPtNuX42GaYB6ZpNAjBWUWHdkuaN5cFTuG4tT44zQPbr,1
FkVGgUWPMXhrn571wqJ2vi8kmCJb6NeRBKvgGUhkTvfj,1
HMv6NrU1PfB8JMo3Y8oZoPVPt4shXFzJ8VB8NgZ4SVpz,1
BK4WVJPN7CENWCrXtb8DMFiKvdXYJ1AmYdgPXYfbKsNA,1
7R5tyxgZegwhwwBLqtMQ9Xr2C6sv79KgFZwFKZ8vUUXr,2
3eCj2FCtHN4r8GUbEj4L7mVkJ18Tt7KmEgsNuuPUPNhJ,1
BduZLoFhXqg5eDxUjcRNYSrVZkqeTvNNY2KdaG2dECGV,1
Ya5sQXu7Q6bjp8KWv2FfaBe6feRqmvCx92GDtcd2eMS,1
GGfoJUCCjwX7ezH3QimGHV7egMD6E9pxsyp5ZnFjGkrm,1
DuG7eLCgtwjn4gdAUw5Be2ZV1wRJjcabZvcq3arUA1TV,1
9KMjifoV48bzdS4wDvitAQ4iGyqcEuH6NjihvWg4cZ3U,1
3fiTj9Y9pSAgSwkoXDXWkVXdhaFnCaDRZANDeTDDKem8,1
BhrPnepy7nvA5PWgHH67akiPBTVCw6vbmbFBFRs8qPc,1
5g4L4Gr5KhodhnvZsrMMSKhEj6Pgzx9rbqAajDot7rpZ,1
8cE9CHNYcSveisSRvWZdc51PXa9CXLpkfYfiQeLBWrvP,1
AppLDyEaxn5DfFQYVemZbyMTtc8rcUMZMdca8p7iqGdc,1
A8LrxJg7LMBh9YFKMpdFT4qhixxygmc4pE62HpZurJ3S,1
7Ude4p4zeqCvSxKgWraWgr1ua32gLVcextzuHQF13GgD,1
r66fA5RNv5swSytiFSkJ5y2nZme8DC3H69zQT3fyGT5,2
FnHNzWor1d3gCrtkzs598aQaBMCtf6r8QZUF11YSzwok,2
7jqKdtfnATy4HSjrdC7xFeb1P4jiJEm9AF4yD9xnz3SW,2
A6xVeX22jAcecd1f7ZFztAbjrYcb59HBkZXLiXfWy6PG,1
cjKbufZu3vNxyRQinop8xMbGASqJV2q241wMC6HqPFB,1
HisQLwdwYCemomohjErGn5hK7sZBGHrvDkj5fZpFDvUA,1
DvdUSgZCrQCMrSpqduP5bYx14jVbMCBbGanRPYKwS1qn,1
9Dtm6Dt6Er7CMGuxv5gnP6TBk9FfQg5zSiZQhGE1zLGE,2
21ESdfgfh8xmnWgC9xd3FfmhPNceoPdVs9RRWtWqZS1c,1
21HBrgi23qDGqMBCTF5rJ8vZSpf2NGtGuAtBFFTQY7Nn,1
Gkm6GZ3eH3MoqbncHrVnDC5QyT5GkixPyrR2CCzAhNKN,2
5P4RDFserhgxyWSAsbsY5DMVtCLWZpFfBL9Uj2TQ6jAh,1
DopptB4icV3YaTGKPxoB8nee6K2azobvEZP1gWbguBR3,1
Hhx9JY87jWjVwMRd3RTWTJgaQ7mty4XNuftuHKTaoWdT,1
7RMNxrf3tGxGZ2PrJp8HfTWt2ptz7v3syHRL9LvsNbor,2
2fLS3NApEpe6133jZSRTB8hCUW9majpxC7eVTb1CLUpP,1
8s6wqNMeodNcWfGJKm2oFcsNyEBDGY6uqQwViwsngEGr,3
6LSGJo1ZySa8Qke5MyZ4vp9oiYoJVm2zgV7N9ZTkdRqs,2
HKctnW9mSgFj6fwTgvQxkkgcdECYbgifu8CEc8G7PhDv,2
9DggqX5V14deHWKSLeaxxd151LUqvchyzfjrxoWcsjfq,1
E6wwEU1ePjyoUuenYCstyqrnd4cZBw2CxYoVNnz2ZWe2,2
FBWsVgujqkPkY8snnjN5ZffLPrBbRgNhTL763Pc4oXY2,1
ALkfZxKHnhAbbgsDbHCnupAkPxdEuHbx1LEkRKqNp4D9,1
ByMBFEkYFxgqHgbgFVuAph3veiYn6RYEZQZJ2UWrpLgh,1
7vkUxBMXCLXRDMikSPpKeBMtd53XTseMVeN1AHLpTFZt,1
CGM9HRCqkrForx3wVWfcbXeYxEuuCnWn6b8tEqDE8wez,2
CtyChBpZ7h2rsUzbQW4BXhrq5hatNuuTn5W8wkfmXsSa,2
9kCW9AmiMx4zTxmjJQJDczXddWebQLftSfHJ3hydbTtJ,1
8c8VZs58U6k8mbe3L5RCVgV4th32JeBak3XJPH8EhopW,1
CspFvf8Fd7r4auufy3tqUGYoNcJLxXAfNERAqtx7yGhd,1
AQ87GwWczU9UNRQiQumQwMvFSipExDYQ5ZcdJJUiJVZx,2
6sUc8Hwx6VX8SW5PrXi1qgqn3Kq3qH2domJYLRGrXbC8,1
8hCENSGkcHaiPEaRvqKeFM8tZSL9jFXMGgZMvhMWqi6Y,1
CpSrSV5YjWT9MXJDWtZyHZYZLFVxFcm6rqB1swWCnxej,1
DAoRiWzZKuUESaTncw9socaj9t9tPENyeSKHTRY6kjJK,1
HPJWRZUjJpKmsyn4gJGUdSuui73h3WjxiXELF7QExZD9,2
2F8AYHKERjbcNbZcestquRx2WZSZgUtQVdAZzWwv5zix,1
9gkwjtEuc2m3zQMrxHv6PD19zG2sKgu6weX88QNR2Dp6,2
FxnY3iyvoeu2G4vPUWYasVrBV3KVZuh3SwCWdd63je2L,1
DjktfwjTLvBKCDp3fJUzRxDXZu7ADbekH9oLSiYcwmzv,1
FDVQtdZxpcgMvDEn19JiyBM2g4M4uW7gqFn9qJsb8Zao,1
F6FAYaV8sgW4YYENgRsmnovgNFT22VY28HkA9v81fNht,2
7RwoaaWfsuUinTbrgUXHMb7yRL5uorez5dQFYGXEeu93,1
4R5s5STg2KSjNRpYNW7AcismaTFE5CoaUxn8dbQt5rdW,2
9XX9odn1k2aVik82E5arkonKRjHx6WrxkJwsrr28mKtt,1
GARs6G7tr2z74xudJSrgf3bFjmizAGZaa1wSYkctRZpC,1
AaLs8t74b4dnY33QXBiENB4n5FvTVG2PSLWKxsUDfAnA,2
ArSR5L1zaYxzCYihfXT6tqqXWe4EmxnhU71GhPUPEQoj,1
4aNQYkpB25dzqfCFzx6D444kyHHgBZzDKGmepsmfokAc,1
AfXAHtZVg9x3YpE3iCEVo14p2nbNmR5bhAPYHCPPhMok,1
GAqgnKWHC1KtgKor41tGiLbjYtHnENymWheFJ1zUkEdh,1
5Cgvhy142dmjNFXKaYV7aa2rgpZ8nCEoeeT1XMhEBmy4,1
BdRwt7nA8CkuTA3Er8ooxwX5rgZJLWC8zJwbnQr3BXzT,1
HAyYQ4KQP2fmUmJvJm2ggZESNVtJmKoEWGjNh9FHQJnH,1
J5pXjh7yUEUtNSP1XSnajegrEdRUbNWvtgRqgNiq7oZZ,1
9qkjpR3ZjZUXJyfXCCg9HuoqiavC7CY1P2WwVVJUSGi9,1
3hPcQzvA6LW3FKgy7cKDpx9sY4rFEPizeACUj4mmexRk,1
EsfZM7rYRkAcQmMQPLfdik6bEid4pXdny5ug1oVnkn2A,2
5D8Ngpy7CfnmTXSucjxBJVUy6ddCtwnZcJ6g3W6mdDUy,1
4cf79TNjL4p69W9PiNfqwG29tW8LcskDs1g2zttdLQfp,1
AZeJjEfLVjhmjAjmbgXp1hSznzuvPnJJGoJznjNNLeqc,2
AwSXfZuCgd2B9upr2kqbdU7JsUGXcDtmBogj6VMVezNR,2
6uUBQBUmypGX27pndXuRFNqRg4NYuGqqNMQYPwLiRRmM,1
3fFNgxMGUE4Z7BgfY23XXwSW1w3VxXrF35jWNrtbqNYT,1
81qQWoRuovijFZC6wKENt6aWpffGeAbFoBpEqgVUsYmk,1
8bJPYnGyBjCNngtUbPECbcRzvvh68EzVX6Whg1RP2EE6,2
GadrUMEEnK8sw2HvpdbgHNt2ZZxh3GVmWUxYSndTWgkP,1
AVLPiJKr1NPN7p7eAWae52DZDX7w1HH1Bg7Kg3uWaCAm,1
BDCgWSfUVTKL7ALVhDf8DeonSWwsjZ9m1Tfqw9a2oBJs,1
66NLkL3fLVHm5AYfLkR6h35HDiPhn1EzfMCKcFnJqhkQ,3
91AVTx2Bmat6YTnyqU2xnjeQA7z38Vd2dxU2jkmMy1ez,1
5McDd6B8ffHvkGQUcimvGyGTmmJxcyHRLd4TFhChnzU1,1
8h7xx5jz6MKFWr6dJsPfG3MUEoss4AmV6u3a8JJgBxD,2
FuN8CfaKcCK5QtBB2KsFM1ZWixbsV5w6GyqeA41EMBeR,1
AMJmzMqvQ8GWt7nBgBeNY39yh7RhRH3K1kzbpivKsrEn,1
GJBP5tpuPBRtTGsXCY135ZVmEqtyWToAFBJpCK1AcKji,1
6nosVtgKuRWpt6k6ggxPNW7Tq1F3HSH9TDWLuhrGG1Xx,1
wEHmBdGfJTGyRY8h1ySzytVoUXMiGtm6ubQU4r9nuHq,1
9ngZqaNSyRVRrUavEHFTFzmZqfMd3K2amtxd6djik7A8,1
6kZUFXLoNwDARuFkrHGqW18SdSwnkZEL3zoZ4thGuLgD,1
7YnJRF8iWXXRd95MWcj1nbCZtAvB7SWRf8LrtWid75uX,1
43Ld59tCdqDa3ecqsUcTPPaAXQaxMAjYNMLwC8z7Xmzt,1
AKEcJjomLCMHFA3bPxDRm2Q8Ua5T1Fg8qPhUKnBdntjv,1
CQxJndgVquxGosmxuk44iWR1tSrAF44PxtJSv5SDmkiL,2
AdwC82jGzTuiJfEtNxnuRKz5vfShU5MZRmx87cb5Br4q,1
63GBrwin6rXgxBNauFLBNgApcg9VYbxahnvGiit7u9vg,1
98ZzzKxcG1efm9njpKmpEP5gDpk2JwWwoTJinVsFkdN6,2
6GxarMgCiEGn3xCe5tLJXMdGzB98CCPU9uiKssvf594i,2
Haw83B5NNVx8BsK4pfoN3d13wAd9KEWZpPsW123bLy2r,1
Fcu2dCkV8vktFFpvJJBW8YrzA5SZG5C6acvKjqhHgRcZ,1
EZMQZ5qz65Hu3XxTxwQeHNJXyBgQjP1WmMkHckdWbQ4d,1
FPsn5eNK8Z8tYVU94nf6D4A3oCc3BTCLyNqsijNpxG77,2
Hp8SsZZZot8UB28HTfEuxxCXECoSiwHfpzqwenjrMPKF,1
7yCWRyVNmuKHYJwyMk9LumJfX3hf8aXpEPMCVjhJEQSk,1
