owner,Sensei,FRG
61io8kt62njudrp29pY8LCsQeVaBfYFgxDWbJ8uoD1eM,1,0
HPLTMLhi3QNiWN8atgGcGJDHiLHxBQx9nR5Y9H2Gk5qU,1,0
BSJho6w1fcbQTtASHfBa61cX4EJq9i7EbTrXeYoAnd7s,2,0
6gkuwsWKqEVgkgVCNLf5tTvKvhR4B2UyE15CwyAyhe1C,2,0
6w9WGbe3LFDxYkKYYhpJxF5nhg2nEBMa3Pg7RHzWZKHd,1,0
ES8fjcbXCBWJKZ4BunGcxidouujDRK6QeiE4cS4B7Kaz,1,0
BhrPnepy7nvA5PWgHH67akiPBTVCw6vbmbFBFRs8qPc,1,0
HPkJNPphoQY1yFzcVvhCmAYqPxQApYry7nrAcnr6P6dv,1,0
BofVsgJWKJaoPj5eGNJLREmB4gQDur7r49iQT3EdsT6s,1,0
6reFzDxbqtRLEHs4nJjtRPanHhA6EHgFyny6PTr3YAqH,1,0
FSd5hnMjXpXuSQfuPkzLUpjgvsQttJXyDtHGM1d9YpqW,1,0
3Lb3pjVkcVYPPXLCeZLe7P6k7xkiGvT3kLi7EevFFTF7,1,0
5xgz7uiKh6MbmJvGC8SzG3sS57xD2pduMPuwNp8dq1Dc,2,0
DrctKTeG1aDRiPBVAwS6v9CFnnSxmnJsyEiDtmGddhWy,1,0
BfM5sqp4KoXY5c7gLwxmANwLYqGFrmHyKaFruaWcJmED,1,0
DDNkRmnkMKd1KcEnARhUdVqsfvbXgNHADYMtsZvxJLiT,2,0
FjTRC1io47NFL6JpGd1eB1H6Ur9HWh5YqsEq3VscKa6f,1,0
8KEJX61oc7uWtk5uPEWGVfi3pNCvNXbqqDkMRrMABako,1,0
5Hcon91CqL7DTwDrKgRt4xfvhpnhbxAHQX3c3mByHQSF,1,0
Fvo7vfSWGqe7JeipR5LczVTgGd4YPQQu3BCF4eiLeAUR,2,0
EYvPkwXdUUsF9xUbKAA53Gt2q4W4ktXPXcXdfCBFbDSM,2,0
cjKbufZu3vNxyRQinop8xMbGASqJV2q241wMC6HqPFB,1,0
AaLs8t74b4dnY33QXBiENB4n5FvTVG2PSLWKxsUDfAnA,2,0
9FoeaEj2rLfPAZyPLMQeZewNAdQjDy9wTtoqPQLXmBp6,2,0
Ghn7fJfsNEC9gZP3ru6Hs8UaFUQqSF89Y5KR2MESLCtX,1,0
BBYP9VZfSD4CujMzTKLX7XrXyZ25uDFyTTuGTdjMzfSW,1,0
DjismoKxEMwc2hvMLkU5V262SRxn1aFpACunjvcBKgPP,1,0
GZYBFiEhRAUWySVfZkMBsFtfEcEHgAbGRndkwftzSpPa,2,0
9mqYXGxpmpuiHP88NmFmryAHxBUV4mNoG4Q4CSKJZxHn,2,0
6966pSWuvCjbGkzkLsti4zUn8TqdYo9P1PHLnws7tkBf,1,0
3QkPVUxwHaZ3FKYhykyQWLgJCyUvn5hobYYfXK5RvBKp,1,0
CN5VsprQ7SwzmJ2JSvJRpqgSwGLeFnq4o3H25Hiq4PtM,1,0
BHJKCFkx3UeznP718UgCJG9GgEXgVTomziiNxPGUUv4U,2,0
HJ67sjG7ckNPdPv7GqDztCpMXGeoZPPMx42uDmKcXDb3,1,0
98ZzzKxcG1efm9njpKmpEP5gDpk2JwWwoTJinVsFkdN6,2,0
EYgQuwY1jrdSfTjps3fPfTgeNtCT3Wwf72bENQNMx9vX,1,0
JSBv4NjAkW1cs2MkKqrLo6tdKkqhPunVXwSoXLydF6T,1,0
8uyewewxyJw7vM4yDGpPwFm3rJQtERXnaVa7xuymGNVf,1,0
26tg6fNrNXc2jf8UzdzcX6bqWH6fkrshLiEZhRDL3sNr,1,0
4dZBuyvoeZ4JQmjD7r253GW4z3Chsr2p4inXeZwgPVtd,4,0
d7q7rTMeZQJcydmttUcH5n8U3tMY8gXM6DJkvnMugn6,1,0
FhaNqQN9WSd2EpN3EZ3j9QKqsoi4nBPJbmaNjpPTXDpg,2,0
5yQFxCi7bNYEzaaRhJkgjARUkoxgCQaLZWW2a1EJaAs5,1,0
2iVT6HPRieoMWED5WqYNMueSU5hSBUp7GRGzqX47NtUn,1,0
2fLS3NApEpe6133jZSRTB8hCUW9majpxC7eVTb1CLUpP,1,0
PMEaYFZi3byJ5aBas4R9MBZUMe7iWwWg3VTtQ6SMLi2,2,0
Ds5sqspcVGpHgPB1M4wMpzbbEECDyu3g5hU5nP621aGH,1,0
BCMjUum7qfG44YiBhXyBFx7G9hgdDZkGbPHSVp7goLbx,1,0
HGCA63GLV9o1SR7Bfjo3dUmUbttoEadBhU4cNXmekezR,3,0
3pTDxxvuaiMyntvmuLFuFMXBgHGnJVAv6XDA8wnkVtWN,1,0
H2ztStfKdkgrneJXQ8iTyMjNqt3i9sBxUJm9XXeTUg3H,1,0
A32pXQdetWKtjBtfJizLso9u7hafGuD1qJpr4fXbZFjD,1,0
FChERPvqwHiUmVupU2oGhqXuG6QdfhQL4Ha9fJoTDvUc,1,0
6nMxqVUftnkbMbeSWSkkYUJmjJuB45iEgW5L2wD9EA8Z,1,0
6eJSakfQxgUHiHZegfiuVukRrzunCm9L9ev12FH78QYZ,1,0
BFGRj9LKgmM2srB3Q5L8G6w3Wn1fvGL25GqXWe8RZV2g,2,0
6FXQ4WB6t4fgaXqMoiUS8YGWYEzHgGLN3Rjcj2Pc9vBK,1,0
3GV6XpU6zuu3EzByqp7V3arFGA494tyokT1EjWXepmnU,2,0
DXosfrNVBLtWHdK4qdkHx6VciQmvdi2n1qfMUJBUiqYU,2,0
BUENSK3juB67Pk9BKLYQh2yqHpf3mFmRotRWzFrTvJbm,1,0
3JTMNgKW7RGNwggcLLa4Rq1xKZkHDChgip57EMgwEw1K,1,0
Chm1foacUZtUwX66XYUeUXfpH5gaexjX1VrUQgFLMwzJ,1,0
GgsUVDRKSM2j1URib5mG19tU8hca2QTZcaooAr4fYQHh,1,0
GmHf5jMndreZ2PgDnfNiXG8QMZBT8MAJtFwnTCjaVjRK,1,0
3bE7PuqwyZ42WFdJkyFnXGtxj9ha4YVQChPUNDxx5Hjk,1,0
39oEttze8egCVN3hoYhhde62XE4VP53MGgJc3FBDgxba,2,0
FDVQtdZxpcgMvDEn19JiyBM2g4M4uW7gqFn9qJsb8Zao,1,0
8rjBZep7iTKBec3fHXh3KaK47gmujbvGQzVqZ18TeS5W,1,0
5TAaxrmfrgPQ76BtztML4tGQpTJB9dPe3s4a1kKVPVTf,1,0
DYdP6yLK5rxyDQBxFt5ts3DSLRM1BXBHVAdYWLK683Zk,1,0
ENktrSB66ULHWxHcu48tCBnri4kQZ84Ebr5LjqqHeZYk,1,0
6hqzdcNVabc41ZoRaUJrDxAgTrSCoY8fF54LQRT1c7oK,1,0
AVVmfjjN56qjbakH2zHE6UrJxESRpmvskoEXDeBsXiKY,1,0
3wJiXwoZ8LYyVfafyc455WDWu4PMLkWz2GBvF5XTSQR3,1,0
EHZYUcnZG7nomaUpmHLAYW3XTNJME27j61WhXJdGqq2a,2,0
8J2TZMfAWqrtszMRzwqJsSDob73KsYhMw1eWBWiPQr7T,1,0
BACJ68NuawFRuMbg5d4ooeSwoXZrHUeif88ocw7tBM5P,1,0
8eTZruQKoW5QqjH81z2acEzSc3gEQ1Svpi2WYoUun2o8,1,0
5McDd6B8ffHvkGQUcimvGyGTmmJxcyHRLd4TFhChnzU1,1,0
FfnteAngoaXkuYzDnN6KD5SpfauTYqLoJLAANA8sXELd,1,0
HAyiLuayxwgJvwZL5RURjLxq6NAdts4cBPuSVdiyQjaQ,2,0
47NpitaHXpHCF1Ru7w2YCuNaQhC3cbVVPC9wWMSHCbJw,2,0
HTExYdxritte9yZd1CYn2xksmeK84JMYmGeZwjzKwAQJ,1,0
CFXtYfVark2gJ7dm4zVQXKufQWKXnDdgBtvnyTTaRcV3,1,0
7XPHdqYLeJWYK9S8HbtnSx1KgyS3nGTLURU3kV7Cdnwr,2,0
8jiTtycJXyTRfCSgxbQKrpKQD1Zs2h2AqoaHZNHUT1u2,1,0
5HnLDSsanMBRfnoGdApdjRHeifMUxy9UB6Rbbbq9biEo,1,0
9GyMzR6M8j1nUCaKGiLenzN6iSGeM9Ge68Sh8XyUp2sY,2,0
4dcj1mBkD6TqjypGYAMSghkWXUmfk3DAU8HNrycQ13dz,1,0
C1G9E2h2uLjnZNM1FVFm5SdxCWnGZ2RjidktRA16FJas,1,0
FhgPPxr7eFouJWdVFYjBS1iQWqXotRhCmSteeC1iBt52,2,0
NqkN1Z7iT2NLQgVrKgxhgKJ4CdEGHuDjmsmixnG1vDg,1,0
AZeJjEfLVjhmjAjmbgXp1hSznzuvPnJJGoJznjNNLeqc,2,0
FVnsi4L7bNNo88Qav1goZTqjS3SC3edAxSgDhZiZUwfq,1,0
WZvgSY4JX8dPy6udZZfgUxkQv3wbo3fwSgvTLMmefnC,1,0
DSq3xk8Gn2WnAEqef5Nhj14eMTK9dk9bGXEjECW6ZZ6C,1,0
B6Fmh3AfUh5Mg9kS5Ar2cskD6deQuEF4QAuwxS96BQD4,2,0
6AMM3Fug5wdofziufwAkF63LP2GfkoaqsKKeiEtMqtW5,2,0
ECteQ8szMSQXyuvhQSbpnP95gEkxTCeerLUb9W9s6d4,1,0
DkKW4oFhrnAQbJ6Zq9uHtLkcYdg5EWtUCMXfgTDE1oLV,1,0
4zBnXJYkJwiWuyoAutw3LTW6u2v2H2Yc7rxRRmNYArKZ,1,0
5AkWbexRNYx1YRzEdspQsYjJbf4bdbj8mrPG3SNpLhkZ,1,0
ALVSeVTkEQEevB5Rr8rtqiPcxpBRdSAr9JaSddw2YeqR,1,0
CDtWkMZroZkMyjxYTns39t3Hw9r844NYMg1RcNAz76rN,1,0
A6xVeX22jAcecd1f7ZFztAbjrYcb59HBkZXLiXfWy6PG,1,0
H543DeDjwpvLd8KQNooDRUqQVpYipMBtjsLpN9Y6ienM,1,0
6kZUFXLoNwDARuFkrHGqW18SdSwnkZEL3zoZ4thGuLgD,1,0
89KTLSEE61zShHm6TwyWcFm1xMrjqxeKzP7TMX4WGtgP,1,0
wg8wQk58tXpTxf5c7h5gvwkvG1jmiR9MqX9mTXJrFHh,1,0
6Xko7oi2Z6gmaAPaGTdtkPyUW8HxGpGiLcPi8SfkHmub,2,0
vH8DkvEVvGmk7dzK775JmZeniHrEFMDk9EYzdyunkqx,1,0
611xGZYaNfueS1M8vd7qzA7hNTaJ8yYLzb2USiaUC9Xa,1,0
9FL5bfjmtvEbkDNrBMqanuCspwWRYVnVQuxgRWnLvLtV,2,0
DyFpKjhRRrsarKif2JRBViErZ9D81Kmp5Sg7aVfoD7Hu,1,0
E4bfWAHazhAKGL2LYfBdCpPgPTAnZJJHMCehHv6MvPQD,1,0
btLAh7CWB8dH9Lw3DqoS7dS9MygmMFvYEME5XxtQVKQ,1,0
9b1yRkmFCkCAbVtUWMFs9LsttGy9CpV5pTrHqMZ3G2rW,1,0
CobApCb2LQscXVhrDLc8DacdkYgJhBtzACHcYbNwfBUV,1,0
2Y9sbTVy4rYfbw4q8LyDPgZmcFEih6E7RK9yoWCqr6qq,1,0
C5ztUqBZz9q3817Yoe84RzS52N5Xa5QMqKb7jZ28RvoU,1,0
51oET2dy4vCmZ1JMGYR9hbsvsLng1vcLD6z2AZp1uq1j,2,0
8HDv47gkYALHpj7uuYkbhWkuYfnZ1ADkXbAkYvwczSCt,1,0
JBFb9PUwPcn4zk2B4FFcGWAstkxEoUaUm1qdWJBS5jY9,1,0
D2oHtKToY61bhogYEkDuFRae1uQ3tASxjW83aKkqQnQa,1,0
5yKXQSAmFu3x1MifbnPYDKEAgQEFq9m9Kzhbu5uJzXYi,1,0
7AjGEDr4Nvs2TwFQTV1quLN7HqRFr8SSB6gukp57Edk,2,0
4HnJSVq8kVWjVJbUr2m8zmxJFKmTKpyp5vWM9NpYhoDF,1,0
C7bCKtVJbd1bnnidbp1zZsGkWf7icnEEuNdqqVK8bTZP,1,0
99nXgJFFqfgAu6wcRvqMRBZEJ6T3eX2TN8jmUHRHHBqJ,1,0
HPJWRZUjJpKmsyn4gJGUdSuui73h3WjxiXELF7QExZD9,2,0
BAnoRGr1aJY3EhXuu4jGfVZnkzi4rCLSegem1UaoxPnB,2,0
6fr6VdEbD4w496CvjCrj4d2vYS7pTJko1iQvNS7Mx5XB,2,0
5BHfQ6gQkDMwNjMNZ6j3x1gUai6rNN1vYRBfw8BQrVfT,2,0
FikyhYzTrnXNgZy8HVWopQXKqKDyPFWepvRVDDE9Lwdv,1,0
8nEG68LEJubBUcnYUzuNJGcu7eXpLoufomnHEWTqYbxX,1,0
8vB5UB4ozvAriNgGfvtor8YdZataGjvrBHnCrMnCK3n9,1,0
4TcwBuMLVCruaeHnroovueW3wJbWZP9VaEojfTtvsFpT,1,0
2FTBkiF8fptxMoeWMxBjvbwcv46Te24E4uPL92Qze6Fy,3,0
DP3oEjTaBu31irt6zKuaSx83ahVVD9kNxuSaCkSnXrc5,1,0
HMv6NrU1PfB8JMo3Y8oZoPVPt4shXFzJ8VB8NgZ4SVpz,1,0
HQkEBTdJtN7PjA9d7KEE2rfdGcHvZxePn8nMRiBGKS34,1,0
FmkXkxJW83V64kwMda73jfQs9RJZeUzdJZb98u1YGjfD,1,0
DWoyZnTSpEACKYsMj7zT9bdBruyP4SBEMPjLbFT5yEhQ,2,0
3brHWsTyzJZsj44C4imvev9Y7EUv55oRLZ6QLrXvfVB1,1,0
YNDhJR8oYHnUsSRJgpxghBnmGttzGe98JWrv5DRg4co,2,0
RVVeUCuMfVXyLiyBBkFg6CGLDYY9kdeHpzSkZMxdDdy,1,0
B5ydES9P43389qvJsoY3wTgzhon2ARne2qjJW43RxHxF,2,0
DiS4RD5L9nCKBV4zshohuvg1zShYGFb6j4jtEzHxDwim,2,0
2Vv6bR2L5vTwuweYzNYX7SpMkVFnQu13jR9FVf3KmSQq,2,0
14CwLkZkuCLfox5YLqDYAwLSvcr2pNhMMUqhn1EkK8DJ,1,0
4HH5ytz4jXAPHM51dqURHrc45eU3GBGyyT6jFPBw513k,1,0
FPsn5eNK8Z8tYVU94nf6D4A3oCc3BTCLyNqsijNpxG77,2,0
7vkUxBMXCLXRDMikSPpKeBMtd53XTseMVeN1AHLpTFZt,1,0
5Q4SzUozH1Bsyv7KiWG7PFPNS95L5jds3VHSGG9B9kMy,1,0
GEBPDMFrDunvZUh1usuyPzAwyxVS2xi1iwfAm69sdRip,1,0
3RiSScAB9fbPQdkGBjcG1cqkR43mZvDqQJQ7LvWyMnU2,1,0
3zAyB1F2RjvaUpYcVNJWFzts3F9c4fumLyKSgB4T1bTY,2,0
CBJ6PvWxr63CBH2TJnKvDbEWKDKjT7ADCBvveaL5kdBr,1,0
5kULh8VyLdmGa8esvV68MHQetEL9nLaUDW9jKZWrWogu,2,0
ExFPzmhVLwMeRqcsc7xbui7quEdSVvf9yRpTXkJaTMBU,1,0
BCmWN3Zzd8SCpKNGwfThMrHNa9cn8f35ZV1BbEn8v44,1,0
BgfWqrPvN1wVV8nfpKA21JDzAFUN5e8mses2RpAR2j5r,1,0
Ein28FYxSeaaz2qTrGcPKnaWuXEpfkSukr95mdN4fzWU,2,0
H4TBEe9SdCsch5FH3eraprWEH7ZM4mAtgoJd2xjw5VP9,2,0
7YVv7VLzpppeeFBQyQXMxiQ7FxpQbRq2ChgYUEmDZ3q7,1,0
FuN8CfaKcCK5QtBB2KsFM1ZWixbsV5w6GyqeA41EMBeR,1,0
BKsbN3hwcYQebangireZWc15Y2E9fg4EX73ciZDxCS1t,1,0
Cq8sN2fCwqWTkwMM7RugFyewCpHyzJSzBADfb7zPQWP1,1,0
3Z145f9Wvr9JdGseQGcCftZgVbSB7sAGBSPULBDhxnMV,1,0
GoWriVkSn8Z3WLsbyUEEU4AMGqQ46yMA9sbp3BgrGKxr,1,0
DAEs7vXpdLdYjQ7t9VtRssEwQDDiTdPtmBaVnpGdsFkB,1,0
E9NcjHQicfm7UcNwCg2UxyXjyFHQ2Qnr4XhYXCZHizcn,1,0
GNRRWS5zCFcyG6DCmXrupTZ9VNVJHsE5Sx3nNgNdJNJY,2,0
C1RvdDxBEGQecntxWtieCESvPBupNnmiSVnEc9ZgE3am,1,0
EmLj24LUJwyWtgbsp7LwWL6xEeu2Hph5eWR5PuEuPAaA,1,0
8s4yBZdaikdbwJA3SSXGWDC8vACwghXSRArfFFwfBm6,1,0
CSKTbggYPKFqPgiJhJ85qGBZ7zptzUCcXxceLL3myfQP,2,0
8ecmTvT5HQ35Aq9rai9aNBysHu9zZXjDg94qGriD9qkx,1,0
9id9QEHXN4gvBi3Utc5rqbq7hB5iygyzdu8sHqu77Atg,1,0
917ovuk1h2p2G23mfqwU4YCjdu5dBYQxhhotnEQMfCY7,1,0
6p99wNL7nhRhLgR5L5BC3rNT3WSkKpH26TBVmYPvKeFa,2,0
5uph7iDS8YyUGJ3n3NhDcFuCXt3eL8e7gQZ1tqhXU5SL,1,0
2oELEk3uKSpwcbgwKvw4PPGkDnTe6PEBLKDERpaNqq24,1,0
BomSv4iBohrQNufbHE5Ek3oFLhn8KDbF7fsefbkJ4Jz6,2,0
A5r7QNULyBmx9KSqoeZZ7SDGNj8CcKkhgxKwcTu8BFTz,1,0
5et5uNZDP9FXZPGU4k34PWXDRj8HBDdxB8yY4f9zisQA,1,0
9QUAqDNTBs3eR3KektyiYq8d8nCRaWxoK9Y8nPY4dzpS,1,0
BUFv3Bw1ibgthuEbem6siGoNmMGwEReoWg557LGG3zvC,1,0
MUSHfNcWWrDggTGgCVMLqcmDpJCJzo88Fsdsa51q8Qz,2,0
2jthGic7E5XEoWEXPUDmwhTdbGHX6FFUs3ZsxhvDrXzm,1,0
E255ZizF5cESdxsEMsHJhyEgJ7yUbhHsKaXRshbin27L,1,0
3f9gYb3jcUkNZXmQwgYx6LLTPoLFZDxvQmfp4zC2fD1B,1,0
DkfxePvAeAA7AaSbvXoez65BAywjU3zaDzgL1Muea1Nn,1,0
CMTZ37FCkim9X3rtWquusViUbKYBLCwJiM6DGfajGrXi,2,0
35Bj1xPKfCFYhGkc8GUbfneaSmL3CtcMsLyMtkudEsFR,1,0
mWWsoNqDCTZLAohpxbH4hkbuvhLTPJWpTY7UNju9M2V,1,0
8Nn6hmDahKB98vJvjF94BBvNZsi3jXbY15twvsHksMqc,1,0
9KHN6Cj9WC8d1d374ddYHyTMpojd3vGNNqQ56Dxb7M7b,1,0
GYVkFYe2t9yL8sXND546t4bZtpsNi9JzE8C69gJuNdXk,1,0
61ontuMCGgECENFnpkPXgxzjA1ymc1LJWCgvHZbtsw62,1,0
E5AY1Mgk1K5SAkjEf4rFSoVk3dSWksn3TzgpK77gUSNW,3,0
E9KzeLD1cVkkpWoJWBKhYnHDG38JPjRtjw4TBp5JD3XX,1,0
FrNpnAEFe26JeKFndMh3HW3vKq6UAkk5f3h7pJuzg8ZZ,1,0
9iw1d9Z8vvPpvRtCbu9S9VufRLnteaRnvXQCgY8ncmvZ,1,0
3MuEbMP11MPV8ju7kYCyA1ssYx39Gdue8QHujqLnqq6g,2,0
DyXE8oQadQ4zgDR2iKPbWbyUpsQr7qQDDVMSDymntJwA,1,0
6MW2Rt2E8fYkw2eevTk63Hht4iBKRYnd7uKBLovtjefm,3,0
D6zjomvF4ExtE3hbfduiHQfJMFuX97j1XdDhD1BPMJai,2,0
BByRcshSyYBLouqMC4VyGfg57W6jwuw6p5KddPkxThsj,1,0
RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9,1,0
HaFHzUuUMUGhmSAKJmt9bKX2Mw3BBNXvXduEc5z84cAk,1,0
HkqNcWqyCYTtgPNLi8Ukw9bEGoHXhxN6th1BBPsNqQC3,2,0
76eaNm1eCUB94Mc8Y92nzzCR32XY7umqZbxMSgX7Eju7,1,0
AJ6WdYk38uFFp9k1bnLx5TSWWSpJBmVq4AVNJtqnsn35,1,0
7kmTGrNvftNWshorrredVw8UmFu8ijcTsGQz5t6mXhz6,2,0
EaEfbpdVDX79mRfDtjPouoXn4weTnpUzme9vPuxbFkYn,2,0
9YyDhDARgv4vWWz8nKXdjhhySRn6yKe6NWQ28U9tCoaj,1,0
EbNoi7MNFdmgVDGS1cDc7s8SQMH2MvrfPd3ttGXit3r3,1,0
27QHM25iM7D1ntKUB3KaBY8juFzXfHjFPUs51zZx1qwF,1,0
FJeMJ8nuCz1ZZo6HuzGEAJz74Qq61eqDWsXYyb7hpP4B,1,0
CSomvMtKRK8iuaRTLsQSQyHajRqWX8ARz2mAnzwvxigL,1,0
GiG7TjSphoUGhXuyhGVc8sZ2ceqvJbxYjq76GMnL7Y3j,1,0
G3zdHEHxj78vVkfw4pcFt6wjKpkhU6fAJ2EXWh9VDS5S,1,0
EnuBFr1vH59nv4H4mViGFsfLscXoe7EqVwje2FucpXFb,1,0
H1iMNhqwTbiq2ygkrDRVjBRZYf17ZhPqu3R6Z24XdeAv,1,1
Fu2LENhxQVTpwUkLLw4PtM4yg1h771mbCqAPQ9BH1zcB,1,0
CgcGgTuRoHKxFXHZUgDRrw5fFMAHo33wzGxtB6hmf2nR,1,0
6LmoSF3UYHUYn6cxy4KS2MQnH7axHnzTFKEyg5AxeVuw,1,0
DT2AR2DF2NUrgKg49jvGuuucDhyzN7MoTFThgtA4aUuX,1,0
bB4YVqo3bocH3S5ko88pMJ5HYmoYMAwTuDaAjqPYq9H,2,0
HftzJun911SWbYTyiL6Two3jWXFU3RMbq6rawsXhaeBF,1,0
GPcLJW3y9r4m1k9jUzZWET6qjMXR4ASxb3txyyS6od9m,1,0
F6sS9U4pux1Me2NKFYv5yMFtC87gHQ6GAqDGVAE2URtJ,2,0
F4WFMoiWCCdxmRoY7brHNrUcjMxrRM7L3shDKksJg9tS,1,0
5qHnoSAjAAz2SuX1ePqrbFH19ZVNxByycnjNe5jGtfz1,2,0
Eqszce66nooLPo6tXpQA2wVaGgATD6tW9bBvLv1Gye2w,1,0
9Q87hXy6GYwNQrrwobaCTsnVUdfbQ6zLeYULYdJUitgb,2,0
H9o8Gx8sSSXijuvSpKD4oxB121jYd6UU5MBq2tyeMzjc,1,0
EKnVFJ4ZDdzg2V8vsYAjNFivNPiVHNRbcEMMDLtpkjHS,1,0
D2SVBYvVBLbowHYjzptfpdZFaHBuZL6U7rXV7EgHSN34,1,0
GbmCRx8DFz3N5g8fz6va8yL4zqaKZYmqy2B8M2YTiCCU,1,0
5nS3UPZQRLM1ZH9ETyk77onw5mFSZNGDqzkFakBCLj3f,1,0
G1q5tSPvbfJ5cgd39HT2U6DMD6bX8wiNHVbjTCZeHsfv,2,0
D1DZWqCRFusmtbmu5BEeMe32vMT1Kv72Uo3tPCZVhTHP,1,0
441jgbE3X2QB9tqP9JantZn4EbeYY6gr66ry11iVGJC6,1,0
F8VWj5MRSj6LZNhNZMxLcaCcn16RtFPWRJEaPjt5d85m,1,0
DkfyaKKzEPrkkgnGpoVNvLnJuJmey6PuxqjWt1JDCUdb,1,0
Cr545NThz8GVy8vnN6cyaR79sAHTzK4dDZvdS2iM9gBB,1,0
E8JwoGgR592LhYDi67VpeNpSXxUvTb5zRTJ6CK9EetJN,1,0
5iqjN6PCTyiXQNLDnJDVy8U6kG4dMUxa3Rj3Xoh3RHHx,1,0
3vcibuwBaaQ7Vg5yrzkQ9ogugGQYSmV9P4VAMyLjPF2m,2,0
HHEF21m29WBgBSTHiYFYWGtBNuGb8yphUt2s8HLSbShb,1,0
Dj3mYWmv6YKm7Lg3F9nPYEuE3f85qCez4dt4biFNEzWa,1,0
8XGASSTRMbzJhnrKCEahVGraNqCyZ9nGg65sn5m7EL8B,1,0
CLw6Hbni8FXKevVkSYK5k56ZYCf68yDB6QMDKhNh7RSv,1,0
53bYHutBFhW8fzz3fAugB27idvYFoFnxwm2cYV7TsrJK,1,0
8qr9ip1Wmn2N3gjzkxgLzUEaEAZX2AGFT5WkfhiPVjKA,1,0
7UeAvou9wpTZrcvVYMoWz9Wh2iBQwfhEUsfjFk8koKPm,1,0
9AvzY59scpNTtKsURwJJBgLJ6wB2YudRVas66Fbjfk6S,1,0
5PxeC2bT79eGUiCJy3rkTMBYeymiYxDAYD4Lbtd4ig6W,1,0
BmCtrycovwPopggSkh78bH9N1tkt12VQtXYLczZBoSMM,1,0
CNFn81LHY7NNDP17KvfspGdubWvtJPysWbd6UYWoeQ8r,1,0
FsTjshsTvnnxTyiKNghwxutggBSjuom8zNNt9cd71Psr,1,0
H9XKG4QVLoQNFSML48UBwdJEjvZcj2mTBzwrwW8bWxVC,1,0
HYhTsXziCYUWbEHz6DrWTDdQioRtUakpdV5JCecjpTmX,2,0
4i2HiWiWbH8JCXyMePtHyKTR667AFLqnfBq6hrRxVfTs,1,0
6oKQGQw9Evag2fHeXtgWqHXGVvTazjykKhVhiXaUzPYU,1,0
FVs1fxyUxdQKW7LzZ2SbNGBzwHmbrm3TkAjPAWddy4YX,1,0
s3EheJd1qc7r7mTMLuRVEGKdpcvbuzJABuEv9Jo366h,1,0
BJtYCbFKJ3ECV6C6vDNUma9KVa5kkEdgGye8N9tZ5diY,2,0
3imtPCBVrjg5aRL5DLLfM6h5v2RjBqNnFtBbzVe75br9,1,0
799LFA1RHcE3vtarTwy3uKHDMBtnqr2RPF3sJCw7naTG,1,0
8ZP8wkrvNeBhcXFdMeANK7XF7srYtQxTGP3ZPmjvpR8S,1,0
5cYUpy2QGJfrxaPiqDHFzEiYpBXbNcruHXdouavFFXxt,1,0
A8LrxJg7LMBh9YFKMpdFT4qhixxygmc4pE62HpZurJ3S,1,0
DopptB4icV3YaTGKPxoB8nee6K2azobvEZP1gWbguBR3,1,0
8RtNaQ639guxgupWqnJeY7bSQQz4gk4329QSHKEfknD8,1,0
81oorcGQi58c78wLbHqNGar48AUvUoMaHrvmKBu6avTM,1,0
DsF7X41TQDeTaxycepuQ545CVSSxZJj2aUKVCm8k2SHM,1,0
77rwBLcbiCJUdYaiU4BgDowi1JcaTMFDiTmgxmv8ahwR,1,0
E18nYbfyQy5BHVJC8SJ2aGAFAez6GBbW2reL8ydVpqop,1,0
925QADqzmAxNJWakrVGt3Z3jDRwMZhCw2p6UKaLcTqg,1,0
4MiQjhgTJoPta1pCvANoad4siNfeum6EmtGWCRvZSx2o,1,0
ARRgGDtR4pPfLozZ9TUDZfekaVHiFQTM8K9giP1PLuvB,1,0
spaxkvvazpDRzDMMPze12HJeg2Q5yY5y7jEtmxN7WXL,3,0
BsYoxGjwacFgdF8BCNLiKkTS9oPwW4xCQ5Utxgn4VLop,1,0
3tXXnftaLryX1YCUAEmNQZ3i5MjN1Mjv4oANmSzz1MyC,1,0
AqHfMvxFymABWFQ9LikXmgFSBG6XjcQiNFq5PBVuSxbc,1,0
3dWVwRrhfWYyKCzMnzVvgdVa7bx6zjmEd4PsV6ycM2dH,1,0
52JiZXxheMeyeiri8R3WG4YD31PmZG3ZcBJBWUw1te95,1,0
8SQQ7CBYswMJemEDvGvbsJ4i64S9Juaduwq677Nty2Qu,1,0
4RCbz8BvJo2sDMS6uzwsrXXPe7eHogSwgJFj5Gv7hcj9,1,0
DGEuGUm2YX7iBhRqxaUJQBrn2nFNb7ufgYxChEebaS3t,1,0
DuG7eLCgtwjn4gdAUw5Be2ZV1wRJjcabZvcq3arUA1TV,1,0
2GpmXprnvKWaxGVJodq4LC61evg1E92iY8TyNbmLYGTf,1,0
2uGZmqkNHvPyAoCKpS1PHgjWuiJQZQn9Nx9ws6BbhVMz,2,0
E3QTiKeGtbjGv5AYtotgDd6spheQqpxhzmCYufJNC8bP,1,0
7Cy3VZxHkNVMWahfq5znfx74ftjLzAjbdmKVJXgL8xmQ,2,0
4icwHPNGQHpN835HonBZn96Y3TYZfbxPK69jPfsvZ2yS,1,0
